LAT,LON,MONTH,PCO2_SW,MOD_SST,VCO2_AIR,PCO2_AIR,PBARO,SST,SAL,DELTA_PCO2,WINDSPEED,P_VEL_SW06,GASCOEFSW,K0_CO2,AREA_MKM2,ICE_PCT,FLUXM2SW06,FLUXGMSW06,TFLUXSW06
-16,92.5,10,342.33,24.25,368.76,357.86,1015.1,25.42,34.57,-15.53,9.41,26.09,0.0054843,0.028795,0.237701,0,-0.085171,-1.022904,-0.0002432
-16,97.5,10,343.32,24.38,368.76,357.82,1015.1,25.48,34.51,-14.5,8.94,23.58,0.0049504,0.028759,0.237701,0,-0.071781,-0.86209,-0.0002049
-16,102.5,10,349,24.95,368.76,357.86,1014.9,25.31,34.54,-8.86,8.74,22.45,0.0047329,0.02888,0.237701,0,-0.041933,-0.503615,-0.0001197
-16,107.5,10,363.5,26.53,368.76,357.61,1014.4,25.42,34.53,5.89,8.2,19.81,0.0041649,0.0288,0.237701,0,0.024531,0.294617,0.00007
-16,112.5,10,365.2,26.74,368.76,356.8,1013.4,26.05,34.59,8.4,6.6,13.03,0.0026956,0.028339,0.237701,0,0.022643,0.271942,0.0000646
-16,117.5,10,368.15,27.27,368.76,355.57,1012.2,27.12,34.7,12.58,4.88,7.32,0.0014739,0.027583,0.237701,0,0.018542,0.222689,0.0000529
-16,147.5,10,346.27,26.6,368.76,356.74,1013.3,26.09,35.29,-10.47,7.44,16.58,0.003416,0.028223,0.237701,0,-0.035766,-0.42955,-0.0001021
-16,152.5,10,356.03,26.92,368.76,356.52,1013.2,26.34,35.06,-0.49,7.19,15.58,0.0031932,0.028076,0.237701,0,-0.001565,-0.018796,-0.0000045
-16,157.5,10,344.06,26.91,368.76,356.26,1012.9,26.54,34.9,-12.2,7.82,18.52,0.0037796,0.027956,0.237701,0,-0.046111,-0.553793,-0.0001316
-16,162.5,10,344.32,26.56,368.76,356.2,1012.7,26.53,34.96,-11.88,7.74,18.14,0.003702,0.027956,0.237701,0,-0.04398,-0.5282,-0.0001256
-16,167.5,10,340.12,25.92,368.76,356.04,1012.6,26.69,34.88,-15.92,7.86,18.78,0.0038187,0.027855,0.237701,0,-0.060794,-0.730136,-0.0001736
-16,172.5,10,325.54,25.48,368.76,355.91,1012.4,26.77,35.02,-30.37,7.55,17.36,0.0035209,0.027783,0.237701,0,-0.10693,-1.284229,-0.0003053
-16,177.5,10,337.34,26.67,368.76,355.74,1012.3,26.95,35.05,-18.4,7.53,17.35,0.0035028,0.027656,0.237701,0,-0.064452,-0.774069,-0.000184
-16,182.5,10,340.73,26.69,368.76,355.76,1012.5,27.02,35.29,-15.03,7.71,18.22,0.0036682,0.027579,0.237701,0,-0.055133,-0.662147,-0.0001574
-16,187.5,10,338.85,27.35,368.76,355.57,1012.4,27.23,35.46,-16.72,6.75,14.04,0.0028101,0.027417,0.237701,0,-0.046985,-0.56429,-0.0001341
-16,192.5,10,338.98,27.34,368.76,355.48,1012.4,27.35,35.53,-16.5,6.6,13.47,0.0026872,0.027329,0.237701,0,-0.044339,-0.532511,-0.0001266
-16,197.5,10,334.62,27.21,368.76,355.56,1012.7,27.39,35.71,-20.94,6.94,14.91,0.0029693,0.02728,0.237701,0,-0.062177,-0.746746,-0.0001775
-16,202.5,10,339.45,27.38,368.76,355.61,1012.9,27.41,35.88,-16.16,6.52,13.16,0.0026176,0.027247,0.237701,0,-0.0423,-0.508023,-0.0001208
-16,207.5,10,346.63,26.45,368.76,355.68,1013,27.37,36.03,-9.05,5.84,10.55,0.0020991,0.027256,0.237701,0,-0.018997,-0.228154,-0.0000542
-16,212.5,10,350.57,26.44,368.76,355.87,1013.3,27.27,36.11,-5.3,5.9,10.74,0.0021414,0.027313,0.237701,0,-0.011349,-0.136301,-0.0000324
-16,217.5,10,348.13,25.88,368.76,356.11,1013.6,27.1,36.23,-7.98,6.35,12.39,0.0024794,0.027413,0.237701,0,-0.019786,-0.23763,-0.0000565
-16,222.5,10,355.3,26.73,368.76,356.49,1014.1,26.84,36.27,-1.19,6.53,13.01,0.0026197,0.027583,0.237701,0,-0.003117,-0.037435,-0.0000089
-16,227.5,10,356.7,25.73,368.76,356.94,1014.6,26.48,36.37,-0.24,6.6,13.17,0.0026744,0.027818,0.237701,0,-0.000642,-0.00771,-0.0000018
-16,232.5,10,368.55,26.29,368.76,357.46,1015.1,26.01,36.37,11.09,6.75,13.62,0.0027984,0.028145,0.237701,0,0.031034,0.372718,0.0000886
-16,237.5,10,373.84,26.34,368.76,358.05,1015.7,25.48,36.22,15.79,6.97,14.33,0.0029857,0.028542,0.237701,0,0.047144,0.566199,0.0001346
-16,242.5,10,382.19,26.03,368.76,358.71,1016.3,24.83,36.09,23.48,7.22,15.14,0.0032089,0.029034,0.237701,0,0.075345,0.904893,0.0002151
-16,247.5,10,390.01,23.68,368.76,359.4,1016.9,24.11,35.97,30.61,7.51,16.1,0.0034781,0.029593,0.237701,0,0.106465,1.278645,0.000304
-16,252.5,10,391.75,23.1,368.76,360.08,1017.4,23.32,35.95,31.67,7.68,16.53,0.0036458,0.030213,0.237701,0,0.115462,1.386699,0.0003296
-16,257.5,10,391.65,22.42,368.76,360.71,1017.7,22.45,35.97,30.94,7.8,16.7,0.0037688,0.030915,0.237701,0,0.116607,1.40045,0.0003329
-16,262.5,10,387.19,21.48,368.76,361.33,1017.9,21.51,35.94,25.86,7.86,16.58,0.0038382,0.031712,0.237701,0,0.099256,1.192065,0.0002834
-16,267.5,10,388.79,19.85,368.76,361.82,1017.7,20.48,35.75,26.97,7.81,15.97,0.0038063,0.032649,0.237701,0,0.102656,1.232899,0.0002931
-16,272.5,10,423.41,18.65,368.76,362.22,1017.3,19.41,35.55,61.19,7.71,15.17,0.0037289,0.033672,0.237701,0,0.228171,2.740334,0.0006514
-16,277.5,10,412.86,18.25,368.76,362.34,1016.4,18.48,35.39,50.52,8.26,17.01,0.0042965,0.034601,0.237701,0,0.217059,2.606879,0.0006197
-16,282.5,10,422.03,17.55,368.76,362.16,1014.9,17.69,35.1,59.87,6.98,11.91,0.003082,0.035449,0.237701,0,0.184519,2.216073,0.0005268
-16,322.5,10,358.48,23.55,368.76,357.67,1015.3,25.82,37.15,0.81,5.88,10.29,0.002117,0.028182,0.237701,0,0.001715,0.020597,0.0000049
-16,327.5,10,367.42,24.51,368.76,358.18,1016.2,25.55,37.07,9.24,7.01,14.52,0.0030086,0.028384,0.237701,0,0.027799,0.333866,0.0000794
-16,332.5,10,367.33,24.46,368.76,359.02,1017,24.75,37.04,8.31,7.26,15.28,0.0032315,0.02897,0.237701,0,0.026854,0.322517,0.0000767
-16,337.5,10,353.52,23.37,368.76,359.83,1017.6,23.84,36.89,-6.31,7.23,14.83,0.003213,0.029678,0.237701,0,-0.020274,-0.243491,-0.0000579
-16,342.5,10,353.63,22.47,368.76,360.58,1018,22.87,36.74,-6.95,7.34,14.94,0.0033225,0.030464,0.237701,0,-0.023091,-0.277323,-0.0000659
-16,347.5,10,355.36,22.28,368.76,361.26,1018.2,21.84,36.54,-5.9,7.53,15.34,0.0035099,0.031343,0.237701,0,-0.020708,-0.248703,-0.0000591
-16,352.5,10,364.38,21.37,368.76,361.76,1018.1,20.87,36.57,2.62,7.61,15.31,0.0035963,0.032178,0.237701,0,0.009422,0.113158,0.0000269
-16,357.5,10,358.3,20.14,368.76,362.06,1017.6,19.96,36.35,-3.76,7.66,15.17,0.0036581,0.033033,0.237701,0,-0.013754,-0.165186,-0.0000393
-20,2.5,10,357.89,19.17,368.02,362.25,1018.6,18.82,35.83,-4.36,7.76,15.14,0.0037793,0.034195,0.232365,0,-0.016478,-0.197901,-0.000046
-20,7.5,10,378.62,18.04,368.02,362.14,1016.9,17.76,35.6,16.48,8.79,18.92,0.0048745,0.035293,0.232365,0,0.080332,0.964787,0.0002242
-20,37.5,10,345.73,23.7,368.02,357.46,1016.2,25.55,35.18,-11.73,6.55,12.68,0.0026495,0.028623,0.232365,0,-0.031079,-0.373259,-0.0000867
-20,42.5,10,347.68,24.18,368.02,356.94,1015.8,26.08,35.22,-9.26,5.36,8.6,0.0017728,0.028239,0.232365,0,-0.016416,-0.197156,-0.0000458
-20,52.5,10,341.51,23.36,368.02,358.94,1018.2,24.42,35.06,-17.43,6.55,12.34,0.0026554,0.029477,0.232365,0,-0.046284,-0.555871,-0.0001292
-20,57.5,10,337.49,22.99,368.02,359.28,1018.3,23.96,35.12,-21.79,7.09,14.3,0.0031132,0.029823,0.232365,0,-0.067837,-0.814722,-0.0001893
-20,62.5,10,335.39,22.67,368.02,359.5,1018.5,23.73,35.02,-24.11,8,18.11,0.0039682,0.030016,0.232365,0,-0.095673,-1.149033,-0.000267
-20,67.5,10,338.74,23.11,368.02,359.66,1018.5,23.47,34.91,-20.92,8.65,21.04,0.004644,0.030236,0.232365,0,-0.097152,-1.166796,-0.0002711
-20,72.5,10,338.06,23.13,368.02,359.79,1018.4,23.2,34.98,-21.73,8.9,22.13,0.0049179,0.030442,0.232365,0,-0.106866,-1.283461,-0.0002983
-20,77.5,10,324.25,22.68,368.02,359.88,1018.3,22.99,34.96,-35.63,8.99,22.47,0.0050217,0.030614,0.232365,0,-0.178923,-2.148865,-0.0004994
-20,82.5,10,324.29,22.68,368.02,359.91,1018.1,22.82,34.92,-35.62,8.99,22.38,0.0050251,0.030758,0.232365,0,-0.178994,-2.149718,-0.0004996
-20,87.5,10,336.72,22.78,368.02,359.83,1018,22.89,34.93,-23.11,8.96,22.27,0.0049909,0.0307,0.232365,0,-0.11534,-1.385233,-0.0003219
-20,92.5,10,336.23,22.71,368.02,359.67,1017.8,23.04,34.88,-23.44,8.78,21.46,0.0047914,0.030585,0.232365,0,-0.11231,-1.348843,-0.0003134
-20,97.5,10,336.35,22.49,368.02,359.34,1017.5,23.4,34.86,-22.99,8.37,19.67,0.0043506,0.030298,0.232365,0,-0.10002,-1.20124,-0.0002791
-20,102.5,10,337.85,22.69,368.02,359.19,1017.2,23.46,34.96,-21.34,8.06,18.26,0.0040305,0.030237,0.232365,0,-0.086011,-1.032992,-0.0002401
-20,107.5,10,333.52,22.67,368.02,358.84,1016.3,23.5,34.91,-25.32,7.93,17.7,0.0039037,0.030212,0.232365,0,-0.098842,-1.187092,-0.0002759
-20,112.5,10,356.27,25.35,368.02,357.77,1014.5,24.15,34.85,-1.5,7.7,16.94,0.0036742,0.029712,0.232365,0,-0.005511,-0.066187,-0.0000154
-20,152.5,10,337.73,25.14,368.02,357.37,1015,25.04,35.22,-19.64,6.86,13.74,0.0029079,0.028991,0.232365,0,-0.057111,-0.685903,-0.0001594
-20,157.5,10,346.02,23.98,368.02,357.49,1014.8,24.75,35.27,-11.47,6.84,13.56,0.0028905,0.0292,0.232365,0,-0.033154,-0.39818,-0.0000925
-20,162.5,10,339.93,24.29,368.02,357.57,1014.7,24.58,35.38,-17.64,6.99,14.11,0.0030194,0.029314,0.232365,0,-0.053262,-0.639677,-0.0001487
-20,167.5,10,330.23,24.15,368.02,357.49,1014.8,24.75,35.37,-27.26,7.19,14.99,0.0031939,0.029187,0.232365,0,-0.087066,-1.045663,-0.000243
-20,172.5,10,326.4,24.33,368.02,357.4,1014.5,24.73,35.43,-31,7.34,15.61,0.0033268,0.029195,0.232365,0,-0.103131,-1.238603,-0.0002878
-20,177.5,10,334.4,25.89,368.02,357.21,1014,24.73,35.33,-22.81,7.14,14.77,0.0031492,0.029208,0.232365,0,-0.071833,-0.862714,-0.0002005
-20,182.5,10,331.13,24.66,368.02,357.35,1014.3,24.69,35.46,-26.22,7.31,15.47,0.0032999,0.029221,0.232365,0,-0.086523,-1.039141,-0.0002415
-20,187.5,10,329.19,24.27,368.02,357.18,1014.3,24.95,35.53,-27.99,7.61,16.87,0.0035736,0.029018,0.232365,0,-0.100025,-1.2013,-0.0002792
-20,192.5,10,335.99,25.88,368.02,356.99,1014.2,25.18,35.57,-21,7.68,17.28,0.0036384,0.028843,0.232365,0,-0.076406,-0.917636,-0.0002132
-20,197.5,10,326.65,26.32,368.02,357.02,1014.5,25.29,35.7,-30.37,7.55,16.74,0.0035128,0.028746,0.232365,0,-0.106684,-1.281275,-0.0002977
-20,202.5,10,331.8,26.56,368.02,357.05,1014.7,25.35,35.79,-25.25,7.33,15.8,0.0033092,0.028691,0.232365,0,-0.083557,-1.00352,-0.0002332
-20,207.5,10,346.1,26.4,368.02,356.92,1014.5,25.44,35.89,-10.82,6.98,14.36,0.0029994,0.028613,0.232365,0,-0.032454,-0.389773,-0.0000906
-20,212.5,10,348.51,26.37,368.02,356.85,1014.5,25.54,36.05,-8.34,6.73,13.38,0.0027857,0.02852,0.232365,0,-0.023233,-0.279028,-0.0000648
-20,217.5,10,339.92,24.71,368.02,357.02,1015,25.55,36.15,-17.1,6.85,13.87,0.0028857,0.0285,0.232365,0,-0.049345,-0.592633,-0.0001377
-20,222.5,10,347.56,25.16,368.02,357.29,1015.5,25.43,36.31,-9.73,6.85,13.83,0.002884,0.028566,0.232365,0,-0.028061,-0.337013,-0.0000783
-20,227.5,10,353.43,25.24,368.02,357.57,1015.9,25.23,36.44,-4.14,6.64,12.93,0.0027085,0.028695,0.232365,0,-0.011213,-0.134668,-0.0000313
-20,232.5,10,363.46,25.76,368.02,357.99,1016.5,24.94,36.39,5.47,6.51,12.34,0.0026046,0.028914,0.232365,0,0.014247,0.171106,0.0000398
-20,237.5,10,376,25.65,368.02,358.46,1017.1,24.56,36.3,17.54,6.69,12.92,0.0027548,0.029208,0.232365,0,0.048319,0.580311,0.0001349
-20,242.5,10,374.5,23.33,368.02,359.07,1017.9,24.07,36.3,15.43,6.92,13.66,0.0029497,0.02958,0.232365,0,0.045514,0.546623,0.000127
-20,247.5,10,378.07,22.91,368.02,359.69,1018.5,23.43,36.2,18.38,6.94,13.53,0.0029721,0.030092,0.232365,0,0.054627,0.65607,0.0001525
-20,252.5,10,379.93,22.41,368.02,360.36,1019.1,22.69,36.04,19.57,6.86,12.99,0.0029119,0.030708,0.232365,0,0.056986,0.684402,0.000159
-20,257.5,10,380.05,21.78,368.02,361.05,1019.6,21.81,35.92,19,6.97,13.13,0.0030152,0.031458,0.232365,0,0.057289,0.688041,0.0001599
-20,262.5,10,376.34,20.92,368.02,361.62,1019.8,20.91,35.8,14.72,7.04,13.11,0.0030871,0.032257,0.232365,0,0.045442,0.545758,0.0001268
-20,267.5,10,367.34,19.39,368.02,362.05,1019.7,20.03,35.6,5.29,7.05,12.87,0.0031082,0.033083,0.232365,0,0.016442,0.197468,0.0000459
-20,272.5,10,366.07,18.65,368.02,362.28,1019.2,19.22,35.42,3.79,7.19,13.13,0.0032468,0.033874,0.232365,0,0.012305,0.147783,0.0000343
-20,277.5,10,366.79,18.18,368.02,362.32,1018.2,18.37,35.24,4.47,7.49,13.95,0.0035373,0.034735,0.232365,0,0.015812,0.189902,0.0000441
-20,282.5,10,369.7,17.57,368.02,362.02,1016.6,17.76,35.06,7.68,7.61,14.18,0.0036627,0.035383,0.232365,0,0.02813,0.337841,0.0000785
-20,287.5,10,366.72,17.3,368.02,361.38,1015.2,18.06,34.93,5.34,4.79,5.66,0.0014502,0.035098,0.232365,0,0.007744,0.093005,0.0000216
-20,322.5,10,352.63,23.04,368.02,358.1,1016.1,24.56,37.13,-5.47,7.32,15.46,0.0032842,0.0291,0.232365,0,-0.017965,-0.21576,-0.0000501
-20,327.5,10,359.28,23.42,368.02,358.71,1017.3,24.3,37.09,0.57,6.8,13.26,0.0028362,0.029301,0.232365,0,0.001617,0.01942,0.0000045
-20,332.5,10,365.88,23.78,368.02,359.41,1018.3,23.76,37,6.47,6.33,11.34,0.0024607,0.029725,0.232365,0,0.015921,0.191211,0.0000444
-20,337.5,10,364.61,22.06,368.02,360.06,1019,23.14,36.91,4.55,6.11,10.42,0.0022991,0.030225,0.232365,0,0.010461,0.125637,0.0000292
-20,342.5,10,363.54,21.61,368.02,360.68,1019.5,22.4,36.69,2.86,6.24,10.67,0.0024033,0.030855,0.232365,0,0.006873,0.082545,0.0000192
-20,347.5,10,362.92,21.18,368.02,361.25,1019.8,21.59,36.47,1.67,6.5,11.36,0.0026177,0.031566,0.232365,0,0.004372,0.052508,0.0000122
-20,352.5,10,359.87,20.52,368.02,361.77,1019.9,20.7,36.38,-1.9,6.81,12.21,0.0028841,0.032357,0.232365,0,-0.00548,-0.065815,-0.0000153
-20,357.5,10,359.15,19.36,368.02,362.11,1019.5,19.77,36.13,-2.96,7.26,13.57,0.0032931,0.033243,0.232365,0,-0.009748,-0.117073,-0.0000272
-24,2.5,10,335.27,18.23,367.7,362.83,1020.7,18.56,35.73,-27.56,6.83,11.65,0.0029312,0.034467,0.225896,0,-0.080784,-0.970216,-0.0002192
-24,7.5,10,357.67,17.55,367.7,362.68,1019.1,17.61,35.51,-5.01,8.32,16.88,0.0043698,0.035462,0.225896,0,-0.021893,-0.262935,-0.0000594
-24,37.5,10,340.84,22.95,367.7,358.28,1017.4,24.51,35.3,-17.44,6.66,12.78,0.0027407,0.029377,0.225896,0,-0.047798,-0.574054,-0.0001297
-24,42.5,10,345.62,23.69,367.7,358.07,1016.7,24.45,35.34,-12.45,6.71,12.96,0.0027831,0.029417,0.225896,0,-0.03465,-0.416147,-0.000094
-24,52.5,10,335.11,21.77,367.7,359.72,1019.4,23.39,35.17,-24.61,7.2,14.55,0.0032145,0.030264,0.225896,0,-0.079109,-0.950099,-0.0002146
-24,57.5,10,333.7,21.92,367.7,360.34,1020.2,22.85,35.22,-26.64,7.13,14.09,0.0031569,0.030692,0.225896,0,-0.0841,-1.010041,-0.0002282
-24,62.5,10,331.6,21.44,367.7,360.77,1020.6,22.38,35.28,-29.17,7.15,14.01,0.0031777,0.03107,0.225896,0,-0.092694,-1.113255,-0.0002515
-24,67.5,10,330.43,21.17,367.7,361.06,1020.9,22.06,35.29,-30.63,7.17,13.98,0.0031981,0.031337,0.225896,0,-0.097958,-1.176476,-0.0002658
-24,72.5,10,334.3,21.2,367.7,361.24,1020.9,21.75,35.35,-26.94,7.33,14.5,0.003344,0.031592,0.225896,0,-0.090087,-1.081945,-0.0002444
-24,77.5,10,318.47,20.88,367.7,361.42,1020.9,21.42,35.31,-42.95,7.42,14.75,0.0034329,0.031882,0.225896,0,-0.147443,-1.77079,-0.0004
-24,82.5,10,318.53,20.86,367.7,361.5,1020.7,21.16,35.32,-42.97,7.36,14.42,0.0033799,0.032108,0.225896,0,-0.145234,-1.74426,-0.0003941
-24,87.5,10,335.42,20.97,367.7,361.49,1020.4,20.97,35.41,-26.07,7.35,14.31,0.0033702,0.032262,0.225896,0,-0.087861,-1.055211,-0.0002384
-24,92.5,10,332.51,21.05,367.7,361.48,1020.2,20.86,35.28,-28.97,7.23,13.81,0.0032643,0.032379,0.225896,0,-0.094567,-1.13575,-0.0002566
-24,97.5,10,332.64,20.84,367.7,361.22,1019.8,21.06,35.34,-28.58,7.1,13.39,0.0031468,0.032193,0.225896,0,-0.089936,-1.080131,-0.000244
-24,102.5,10,333.02,21,367.7,360.86,1019.2,21.33,35.49,-27.84,7.11,13.51,0.0031494,0.031934,0.225896,0,-0.087679,-1.053025,-0.0002379
-24,107.5,10,330.58,21.61,367.7,360.35,1018.1,21.52,35.38,-29.77,7.81,16.38,0.0038007,0.031785,0.225896,0,-0.113147,-1.358895,-0.000307
-24,112.5,10,342.43,22.26,367.7,359.14,1015.8,22.19,35.26,-16.71,8.63,20.32,0.0046328,0.031232,0.225896,0,-0.077414,-0.929742,-0.00021
-24,157.5,10,342.66,23.5,367.7,358.77,1016.3,23.11,35.68,-16.11,6.71,12.55,0.0027867,0.030418,0.225896,0,-0.044894,-0.539177,-0.0001218
-24,162.5,10,336.27,23.36,367.7,359.04,1016.2,22.61,35.8,-22.77,6.61,12.04,0.0027077,0.030807,0.225896,0,-0.061654,-0.740465,-0.0001673
-24,167.5,10,329.99,23.66,367.7,359.07,1016.3,22.61,35.76,-29.08,6.57,11.89,0.0026744,0.030813,0.225896,0,-0.077772,-0.934042,-0.000211
-24,172.5,10,324.15,23.55,367.7,359.09,1016.2,22.52,35.69,-34.94,6.84,12.86,0.0029005,0.030897,0.225896,0,-0.101343,-1.217129,-0.000275
-24,177.5,10,320.91,24.21,367.7,359.07,1016,22.44,35.6,-38.16,7.08,13.76,0.0031114,0.030975,0.225896,0,-0.118731,-1.425959,-0.0003221
-24,182.5,10,321.83,22.51,367.7,359.09,1016,22.39,35.62,-37.26,7.03,13.55,0.0030677,0.031014,0.225896,0,-0.114303,-1.372779,-0.0003101
-24,187.5,10,322.95,22.94,367.7,359.1,1016.1,22.45,35.51,-36.15,7.13,13.95,0.0031548,0.03098,0.225896,0,-0.114046,-1.369692,-0.0003094
-24,192.5,10,329.09,25.21,367.7,359.09,1016.1,22.46,35.52,-30,7.35,14.83,0.0033528,0.03097,0.225896,0,-0.100584,-1.208014,-0.0002729
-24,197.5,10,328.37,25.27,367.7,359.08,1016.2,22.53,35.61,-30.71,7.27,14.53,0.0032775,0.0309,0.225896,0,-0.100652,-1.208831,-0.0002731
-24,202.5,10,321.57,24.55,367.7,359.06,1016.3,22.64,35.64,-37.49,7.18,14.21,0.0031955,0.030805,0.225896,0,-0.119799,-1.438786,-0.000325
-24,207.5,10,328.4,22.38,367.7,358.99,1016.3,22.75,35.73,-30.59,7.27,14.61,0.0032745,0.030702,0.225896,0,-0.100167,-1.203006,-0.0002718
-24,212.5,10,333.94,22.74,367.7,358.92,1016.3,22.87,35.86,-24.98,7.25,14.57,0.0032532,0.030586,0.225896,0,-0.081265,-0.975993,-0.0002205
-24,217.5,10,338.24,24.48,367.7,358.84,1016.5,23.12,35.8,-20.6,7.15,14.26,0.0031639,0.030393,0.225896,0,-0.065176,-0.782764,-0.0001768
-24,222.5,10,340.8,24.56,367.7,358.92,1016.9,23.22,35.91,-18.12,7.05,13.89,0.0030721,0.030298,0.225896,0,-0.055666,-0.668549,-0.000151
-24,227.5,10,344.83,24.51,367.7,359.02,1017.2,23.24,36.09,-14.19,6.9,13.31,0.0029399,0.030257,0.225896,0,-0.041717,-0.501021,-0.0001132
-24,232.5,10,354.75,22.51,367.7,359.25,1017.7,23.16,36.11,-4.5,6.94,13.44,0.0029746,0.030318,0.225896,0,-0.013386,-0.160766,-0.0000363
-24,237.5,10,360.11,22.35,367.7,359.61,1018.4,22.99,36.14,0.5,6.94,13.39,0.0029765,0.030451,0.225896,0,0.001488,0.017871,0.000004
-24,242.5,10,364.85,22.13,367.7,360.08,1019.2,22.69,36.2,4.77,6.9,13.14,0.0029434,0.030686,0.225896,0,0.01404,0.16862,0.0000381
-24,247.5,10,368.7,21.84,367.7,360.66,1020.1,22.26,36.14,8.04,6.7,12.27,0.002781,0.031048,0.225896,0,0.022359,0.268532,0.0000607
-24,252.5,10,371,21.46,367.7,361.21,1020.7,21.68,35.93,9.79,6.43,11.14,0.0025671,0.031568,0.225896,0,0.025132,0.301835,0.0000682
-24,257.5,10,371.58,20.95,367.7,361.8,1021.3,21,35.68,9.78,6.44,11,0.0025853,0.032195,0.225896,0,0.025284,0.303661,0.0000686
-24,262.5,10,370.96,20.3,367.7,362.34,1021.6,20.2,35.56,8.62,6.31,10.36,0.0024907,0.032933,0.225896,0,0.02147,0.257855,0.0000583
-24,267.5,10,368.49,19.48,367.7,362.75,1021.6,19.38,35.36,5.74,6.29,10.09,0.0024845,0.033731,0.225896,0,0.014261,0.171275,0.0000387
-24,272.5,10,358.63,18.6,367.7,362.92,1021.1,18.65,35.16,-4.29,6.23,9.72,0.0024459,0.03447,0.225896,0,-0.010493,-0.126021,-0.0000285
-24,277.5,10,357.84,18.17,367.7,362.89,1020.1,17.95,34.95,-5.05,6.86,11.58,0.0029762,0.035207,0.225896,0,-0.01503,-0.18051,-0.0000408
-24,282.5,10,356.17,17.03,367.7,362.56,1018.3,17.23,34.84,-6.39,8.63,17.99,0.0047242,0.035973,0.225896,0,-0.030188,-0.362558,-0.0000819
-24,287.5,10,350.98,16.78,367.7,361.72,1015.4,16.74,34.69,-10.74,6.09,8.85,0.0023595,0.036522,0.225896,0,-0.025341,-0.304345,-0.0000688
-24,317.5,10,348.65,20.97,367.7,358.7,1015.3,22.64,36.52,-10.05,7.41,15.14,0.003391,0.030682,0.225896,0,-0.03408,-0.409301,-0.0000925
-24,322.5,10,346.63,21.67,367.7,359.09,1016.7,22.84,36.74,-12.46,7.8,16.85,0.0037502,0.030489,0.225896,0,-0.046727,-0.561191,-0.0001268
-24,327.5,10,341.99,20.94,367.7,359.69,1018,22.61,36.65,-17.7,7.27,14.56,0.0032618,0.030688,0.225896,0,-0.057734,-0.693385,-0.0001566
-24,332.5,10,351.16,20.81,367.7,360.28,1019.1,22.3,36.68,-9.12,6.75,12.46,0.0028141,0.030939,0.225896,0,-0.025665,-0.308237,-0.0000696
-24,337.5,10,360.57,21.51,367.7,360.79,1019.9,21.91,36.67,-0.22,6.57,11.7,0.0026704,0.031266,0.225896,0,-0.000587,-0.00705,-0.0000016
-24,342.5,10,363.66,21.71,367.7,361.34,1020.7,21.46,36.52,2.32,6.46,11.19,0.0025871,0.031671,0.225896,0,0.006002,0.072084,0.0000163
-24,347.5,10,364.25,21.12,367.7,361.85,1021.3,20.92,36.37,2.4,6.28,10.44,0.0024512,0.032163,0.225896,0,0.005883,0.070655,0.000016
-24,352.5,10,357.1,19.98,367.7,362.31,1021.6,20.26,36.23,-5.21,6.03,9.47,0.0022658,0.032776,0.225896,0,-0.011805,-0.141778,-0.000032
-24,357.5,10,336.32,18.3,367.7,362.63,1021.4,19.48,35.95,-26.31,6.18,9.76,0.0023899,0.033543,0.225896,0,-0.062878,-0.755165,-0.0001706
-28,2.5,10,332.93,17.88,367.46,363.5,1022.4,17.92,35.67,-30.57,6.2,9.45,0.0024226,0.035118,0.218326,0,-0.074059,-0.889449,-0.0001942
-28,7.5,10,337.61,16.77,367.46,363.38,1021.2,17.23,35.56,-25.77,7.29,12.84,0.0033603,0.03585,0.218326,0,-0.086595,-1.040006,-0.0002271
-28,12.5,10,324.48,16.8,367.46,362.84,1018.6,16.29,35.31,-38.36,8.57,17.32,0.004666,0.036904,0.218326,0,-0.178988,-2.149646,-0.0004694
-28,37.5,10,335.02,21.69,367.46,359.6,1018.6,22.72,35.39,-24.58,7.31,14.76,0.0033159,0.030774,0.218326,0,-0.081505,-0.978875,-0.0002137
-28,42.5,10,339.5,19.71,367.46,359.65,1018.5,22.59,35.41,-20.15,7.63,16.03,0.0036133,0.030878,0.218326,0,-0.072808,-0.874424,-0.0001909
-28,47.5,10,334.26,18.52,367.46,360.17,1019,22.01,35.41,-25.91,8.27,18.58,0.0042538,0.031362,0.218326,0,-0.110216,-1.323694,-0.000289
-28,52.5,10,333.19,19.47,367.46,361.06,1020.6,21.47,35.5,-27.87,7.73,16.02,0.0037202,0.031811,0.218326,0,-0.103682,-1.245221,-0.0002719
-28,57.5,10,331.19,20.21,367.46,361.73,1021.7,20.96,35.46,-30.54,7.36,14.35,0.0033798,0.032264,0.218326,0,-0.103219,-1.23966,-0.0002707
-28,62.5,10,329.88,19.87,367.46,362.32,1022.4,20.34,35.57,-32.44,6.92,12.5,0.0029933,0.032804,0.218326,0,-0.097103,-1.166207,-0.0002546
-28,67.5,10,328.69,19.41,367.46,362.64,1022.7,19.93,35.58,-33.95,6.72,11.67,0.0028266,0.033179,0.218326,0,-0.095963,-1.152516,-0.0002516
-28,72.5,10,331.03,18.57,367.46,362.78,1022.8,19.73,35.65,-31.75,6.8,11.89,0.0028951,0.033355,0.218326,0,-0.091919,-1.103947,-0.000241
-28,77.5,10,318.32,19.3,367.46,362.94,1022.8,19.4,35.67,-44.62,6.87,12.04,0.0029587,0.033663,0.218326,0,-0.132017,-1.585524,-0.0003462
